burst_timestamp,matched_macs,matched_rssi
2025-04-21T22:56:16.634432,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.639895,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.646039,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.652162,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.657633,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.663776,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.669983,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.675499,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.681663,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.687060,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.692465,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.697910,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.703312,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.708763,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.714424,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.720046,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.725702,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.731099,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.736548,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.742822,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.748962,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.755044,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.761111,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.766782,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.772270,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.777767,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.783605,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.789052,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.794510,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.800601,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.806028,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.811472,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.816887,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.822328,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.827835,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.833275,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.838689,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.844114,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.849547,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.854926,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.860953,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.866367,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.871813,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.877261,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.882652,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.888089,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.893579,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.898967,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.904378,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.916433,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:16.921887,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.25}
2025-04-21T22:56:17.067605,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.073708,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.079097,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.084525,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.090803,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.096932,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.103050,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.109199,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.114643,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.120753,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.126224,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.131705,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.137106,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.142612,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.148105,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.153619,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.159119,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.164519,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.170689,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.176141,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.181593,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.187131,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.192491,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.197974,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.203389,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.208838,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.214303,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.219771,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.225214,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.230630,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.236031,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.241473,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.247636,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.253844,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.259929,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.266063,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.272106,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.278569,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.284293,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.289733,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.295138,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.301288,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.306741,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.312148,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.317595,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.323792,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.329914,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.335407,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.341530,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.347207,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.352587,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.358753,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.364363,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.370454,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.377227,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.383601,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.389001,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.394535,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.404071,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.409535,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.415022,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.420431,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.426568,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.432751,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.438879,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.444287,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.449757,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.455163,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.460562,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.466678,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.473144,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.479837,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.485592,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.491036,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.496737,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.502285,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.507802,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.513254,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.518672,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.524785,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.530903,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.537168,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.542641,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.548607,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.554069,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.559558,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.565256,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.571506,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.577535,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.663963,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.713755,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.719852,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.725491,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.731135,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.736736,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.742242,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.747952,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.753431,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.758886,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.764332,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.770462,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.775957,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.781432,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.786890,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.792308,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.798432,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.803950,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.810090,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.815601,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.821058,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.826493,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.831934,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.837418,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.842847,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.848272,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.853832,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.859525,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.864941,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.875136,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.880545,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.886066,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.892177,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.897740,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.903204,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.909442,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.915556,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.921304,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.926837,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.932317,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.937780,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.943316,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.948968,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.954597,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.960067,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.965563,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.970983,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.976453,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.981904,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.987408,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:17.992856,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.33333333333333}
2025-04-21T22:56:18.001283,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.007452,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.012922,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.018350,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.024452,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.029913,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.035433,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.040839,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.046335,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.051801,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.057992,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.063466,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.069677,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.075842,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.081315,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.086754,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.093021,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.098473,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.103994,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.109467,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.114963,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.120340,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.126404,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.132329,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.137881,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.143338,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.149713,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.155134,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.160575,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.166005,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.171487,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.177089,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.183250,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.188693,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.194125,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.199551,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.209226,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.214676,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.220163,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.225623,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.231072,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.236486,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.242616,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.248104,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.253607,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.259052,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.264514,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
2025-04-21T22:56:18.270001,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -86.5}
